xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
3565,125,899,-1965,-11,-14471,78,3
3581,132,733,-1963,-10,-14456,79,3
3597,135,566,-1961,-10,-14442,80,3
14,133,400,-1960,-10,-14427,81,3
30,127,234,-1958,-10,-14413,82,3
43,116,68,-1956,-10,-14398,83,3
52,102,3501,-1954,-10,-14384,84,3
57,86,3334,-1952,-10,-14370,85,3
57,69,3168,-1950,-10,-14355,86,3
3589,51,2219,-1421,-81,-14045,92,3
3588,53,2057,-1420,-81,-14031,93,3
3587,56,1895,-1418,-81,-14017,94,3
3587,58,1734,-1417,-81,-14003,95,3
3588,61,1573,-1415,-81,-13989,96,3
3589,63,1412,-1414,-81,-13975,97,3
3591,65,1251,-1412,-81,-13961,98,3
3593,66,1091,-1411,-81,-13947,99,3
3596,67,930,-1410,-81,-13933,100,3
3598,66,770,-1408,-81,-13919,101,3
1,65,610,-1407,-81,-13905,102,3
3,64,450,-1405,-80,-13891,103,3
4,62,290,-1404,-80,-13877,104,3
5,59,130,-1403,-80,-13864,105,3
5,57,3571,-1401,-80,-13850,106,3
5,54,3411,-1400,-80,-13836,107,3
4,52,3252,-1398,-80,-13822,108,3
2,50,3093,-1397,-80,-13808,109,3
0,49,2934,-1396,-80,-13794,110,3
3597,48,2775,-1394,-80,-13781,111,3
3595,48,2617,-1393,-80,-13767,112,3
3592,49,2458,-1391,-80,-13753,113,3
3590,50,2300,-1390,-80,-13739,114,3
3589,52,2142,-1389,-79,-13726,115,3
3587,54,1984,-1387,-79,-13712,116,3
3587,57,1826,-1386,-79,-13698,117,3
3587,59,1669,-1384,-79,-13684,118,3
9,101,528,-534,-4,-1899,216,3
2,101,484,-676,-12,-1836,218,3
3599,101,462,-552,-7,-1846,219,3
3598,100,440,-395,-12,-1870,220,3
0,100,373,-309,-2,-1919,223,3
0,100,328,-359,-2,-1971,225,3
0,100,230,-388,-1,-2187,229,3
0,100,176,-417,-2,-2342,231,3
0,100,148,-432,-2,-2433,232,3
0,100,119,-450,-2,-2532,233,3
0,100,88,-469,-1,-2640,234,3
0,100,56,-490,-1,-2755,235,3
3599,101,3563,-164,-7,-1047,239,3
0,100,3536,-114,-5,-652,242,3
0,100,3530,-96,-5,-520,243,3
3599,100,3526,-77,-4,-392,244,3
3599,100,3523,-52,-2,-266,245,3
3599,100,3521,-27,-1,-143,246,3
3599,100,0,-19,-1,-103,262,3
3015,189,3599,-154,-14,-87,106,2
3008,2723,2698,-196,-6,-15945,52,2
2826,2745,2675,-196,-6,-15929,53,2
2756,822,996,-196,-6,-15914,54,2
2938,886,931,-196,-6,-15898,55,2
3120,894,921,-195,-6,-15882,56,2
258,2719,2693,-769,-1,-16181,67,2
72,2719,2695,-768,-1,-16165,68,2
3487,2719,2698,-768,-1,-16149,69,2
3125,2715,2702,-582,-80,-15406,71,2
2949,2711,2706,-582,-80,-15391,72,2
2773,2685,2732,-581,-80,-15375,73,2
2803,947,870,-581,-80,-15360,74,2
2979,930,886,-580,-80,-15345,75,2
3154,926,890,-579,-80,-15329,76,2
3330,925,891,-579,-80,-15314,77,2
3505,923,892,-578,-80,-15299,78,2
81,922,893,-578,-80,-15283,79,2
256,922,893,-577,-80,-15268,80,2
431,921,893,-577,-80,-15253,81,2
605,919,892,-576,-80,-15237,82,2
780,915,889,-575,-79,-15222,83,2
845,2735,2710,-575,-79,-15207,84,2
670,2724,2699,-574,-79,-15192,85,2
496,2722,2698,-574,-79,-15177,86,2
323,2721,2698,-573,-79,-15161,87,2
149,2720,2698,-572,-79,-15146,88,2
3575,2719,2699,-572,-79,-15131,89,2
3402,2718,2699,-571,-79,-15116,90,2
3229,2717,2700,-571,-79,-15101,91,2
3056,2714,2703,-570,-79,-15086,92,2
2883,2707,2710,-570,-79,-15071,93,2
2711,2488,2928,-569,-79,-15056,94,2
2861,937,879,-568,-78,-15041,95,2
3034,929,888,-568,-78,-15026,96,2
3206,926,890,-567,-78,-15010,97,2
3378,924,892,-567,-78,-14995,98,2
3549,923,892,-566,-78,-14980,99,2
121,922,893,-566,-78,-14965,100,2
292,921,893,-565,-78,-14951,101,2
3185,2798,2704,-1176,-11,-3861,207,2
3139,2793,2711,-1109,-1,-3834,208,2
3094,2787,2719,-1107,-1,-3830,209,2
3049,2778,2730,-1106,-1,-3826,210,2
3004,2767,2743,-1105,-1,-3822,211,2
2959,2752,2759,-1104,-1,-3818,212,2
2914,2731,2783,-1103,-1,-3815,213,2
2870,2698,2818,-1102,-1,-3811,214,2
2827,2642,2875,-1101,-1,-3807,215,2
2787,2532,2987,-1100,-1,-3803,216,2
2754,2268,3253,-1099,-1,-3799,217,2
2750,1761,162,-1098,-1,-3796,218,2
3191,3135,1703,-405,-10,-3703,81,3
3160,3157,1672,-404,-10,-3700,82,3
3127,3185,1632,-404,-9,-3696,83,3
3097,3219,1587,-403,-9,-3692,84,3
3068,3258,1536,-403,-9,-3689,85,3
3042,3305,1479,-402,-9,-3685,86,3
3019,3360,1414,-402,-9,-3681,87,3
2999,3423,1340,-402,-9,-3678,88,3
2985,3493,1259,-401,-9,-3674,89,3
2975,3571,1171,-401,-9,-3670,90,3
2971,52,1079,-400,-9,-3667,91,3
2974,134,987,-400,-9,-3663,92,3
2982,212,899,-400,-9,-3659,93,3
2995,284,816,-399,-9,-3656,94,3
3014,349,741,-399,-9,-3652,95,3
3036,405,674,-398,-9,-3648,96,3
3061,453,615,-398,-9,-3645,97,3
3076,482,579,-481,-72,-2279,98,3
3091,507,546,-482,-70,-2214,99,3
3108,529,515,-483,-69,-2164,100,3
3124,550,487,-487,-68,-2122,101,3
3140,568,461,-493,-68,-2082,102,3
3157,585,436,-502,-68,-2052,103,3
3174,600,413,-513,-69,-2029,104,3
3191,614,391,-526,-69,-2013,105,3
3209,627,369,-542,-70,-2005,106,3
3226,639,349,-559,-71,-2004,107,3
3244,650,329,-577,-70,-2012,108,3
3263,660,310,-598,-68,-2025,109,3
3281,669,291,-621,-66,-2048,110,3
3301,678,272,-646,-64,-2077,111,3
3320,686,254,-673,-63,-2115,112,3
3340,694,235,-701,-61,-2158,113,3
3361,701,217,-732,-60,-2212,114,3
3383,707,199,-765,-60,-2272,115,3
3405,713,180,-800,-59,-2339,116,3
3429,718,161,-837,-60,-2414,117,3
3453,723,142,-876,-61,-2497,118,3
3478,727,123,-917,-63,-2587,119,3
3504,730,103,-960,-66,-2685,120,3
3531,732,82,-1005,-70,-2790,121,3
3559,733,61,-1051,-77,-2894,122,3
3589,733,39,-1084,-80,-2972,123,3
10,731,6,-2310,-136,-2535,124,3
19,731,3587,-434,-22,-280,126,3
0,731,0,-40,-1,-8,138,3
3597,34,3352,-903,-270,-9487,134,3
3593,32,3243,-903,-270,-9477,135,3
3589,30,3134,-902,-269,-9468,136,3
3584,30,3025,-901,-269,-9458,137,3
3580,30,2916,-900,-269,-9449,138,3
3575,31,2808,-899,-269,-9439,139,3
3571,33,2699,-898,-268,-9430,140,3
3567,36,2591,-897,-268,-9420,141,3
3564,39,2482,-896,-268,-9411,142,3
3562,43,2374,-895,-267,-9402,143,3
3560,47,2265,-894,-267,-9392,144,3
3559,52,2157,-894,-267,-9383,145,3
3559,56,2049,-893,-267,-9373,146,3
3560,61,1941,-892,-266,-9364,147,3
3562,65,1833,-891,-266,-9355,148,3
3564,69,1725,-890,-266,-9345,149,3
3567,72,1617,-889,-266,-9336,150,3
3571,75,1510,-888,-265,-9327,151,3
3575,77,1403,-887,-265,-9317,152,3
3579,78,1296,-886,-265,-9308,153,3
3584,78,1189,-886,-265,-9299,154,3
3588,78,1082,-885,-264,-9289,155,3
3593,76,975,-884,-264,-9280,156,3
3596,74,868,-883,-264,-9271,157,3
0,71,762,-882,-263,-9261,158,3
3,68,655,-881,-263,-9252,159,3
5,64,549,-880,-263,-9243,160,3
7,60,443,-879,-263,-9234,161,3
7,55,336,-878,-262,-9224,162,3
7,51,230,-878,-262,-9215,163,3
6,47,124,-877,-262,-9206,164,3
5,43,18,-876,-262,-9197,165,3
2,39,3513,-875,-261,-9188,166,3
3599,36,3407,-874,-261,-9178,167,3
3595,33,3302,-873,-261,-9169,168,3
3595,31,3219,-466,-89,-7199,169,3
3595,30,3137,-465,-88,-7192,170,3
3594,30,3054,-465,-88,-7185,171,3
3593,30,2972,-464,-88,-7177,172,3
