xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
2703,2506,2905,-18,-36,188,24,2
700,3594,3,-73,-325,354,19,5
201,795,1800,-87,-9,123,50,4
199,795,1800,-99,-15,212,51,4
195,794,1799,-86,-10,311,52,4
190,794,1799,-79,-2,404,53,4
170,794,1799,-119,-2,681,56,4
161,794,1799,-143,-1,776,57,4
150,794,1799,-163,-3,874,58,4
139,794,1799,-183,-5,975,59,4
127,794,1799,-201,-4,1079,60,4
113,794,1799,-219,-5,1187,61,4
98,794,1799,-241,-6,1300,62,4
81,794,1799,-261,-7,1415,63,4
63,794,1799,-286,-5,1538,64,4
44,794,1799,-307,-10,1659,65,4
23,794,1799,-335,-4,1793,66,4
1,794,1800,-331,-15,1819,67,4
3594,793,1798,-182,-9,616,68,4
3591,165,3252,-780,-177,482,232,3
3584,164,3255,-537,-26,398,233,3
3565,164,3274,-17,-1,397,238,3
56,833,0,-100,-2,831,49,3
39,746,899,-50,-5,153,106,1
36,746,899,-85,-5,285,107,1
31,746,899,-118,-4,418,108,1
24,746,899,-152,-3,553,109,1
16,746,899,-187,-3,688,110,1
6,746,899,-222,-7,825,111,1
3597,746,899,-59,-3,155,113,1
460,1506,2733,-971,-15,5,49,5
470,1499,2724,-1032,-12,80,50,5
480,1490,2712,-1087,-10,158,51,5
490,1482,2701,-1062,-2,75,52,5
3599,15,1799,-8,-8,751,84,4
0,3348,889,-219,-1,468,116,1
0,3348,896,-276,-5,598,117,1
0,3348,902,-208,-6,443,118,1
3599,3348,903,-52,-4,102,119,1
839,2693,2700,-10,-2,936,44,5
851,2693,2701,-13,-6,1065,45,5
865,2693,2701,-17,-4,1201,46,5
881,2695,2702,-17,-8,1334,47,5
897,2703,2711,-14,-1,1416,48,5
3597,639,947,-17,-14,0,51,1
0,11,1798,-2,-11,493,90,4
3599,11,1800,-33,-6,121,91,4
3598,916,899,-38,-9,301,74,1
3301,2637,0,-61,-2,573,173,3
3317,2637,0,-75,-1,684,175,3
3325,2637,0,-81,-1,743,176,3
3334,2637,0,-88,-3,804,177,3
3344,2637,0,-96,-1,870,178,3
3355,2637,0,-103,-2,938,179,3
3367,2637,0,-111,-4,1010,180,3
3379,2637,0,-120,-2,1086,181,3
3393,2637,0,-127,-3,1165,182,3
3407,2637,0,-137,-4,1250,183,3
3423,2637,0,-147,-4,1339,184,3
3439,2636,0,-158,-5,1433,185,3
3457,2636,0,-169,-5,1530,186,3
3476,2636,0,-181,-5,1635,187,3
3496,2636,0,-192,-7,1743,188,3
3518,2636,0,-206,-5,1860,189,3
3540,2636,0,-216,-11,1977,190,3
3565,2636,0,-235,-4,2108,191,3
3591,2636,0,-243,-19,2232,192,3
3,2635,1,-277,-22,938,193,3
0,3594,3579,-7,-2,129,7,3
0,3594,3582,-8,-2,272,8,3
0,3594,3587,-7,-2,415,9,3
0,3593,3594,-7,-1,559,10,3
0,3593,3599,-13,-6,434,11,3
0,3593,0,-12,-11,105,12,3
3537,174,808,-447,-21,43,205,1
3533,174,808,-330,-44,90,206,1
3530,173,808,-212,-57,140,207,1
3528,172,810,-97,-62,194,208,1
4,159,899,-107,-1,46,224,1
3599,159,899,-117,-1,58,226,1
3330,2909,1723,-30,-23,1150,201,4
3343,2906,1730,-94,-17,1219,202,4
3356,2903,1737,-158,-13,1296,203,4
3370,2899,1746,-222,-7,1372,204,4
3453,2882,1799,-215,-24,1849,209,4
0,2879,1799,-8,-1,25,233,4
3598,3596,3597,-131,-10,164,1,3
3248,1665,30,-1494,-9,587,163,3
3264,1672,16,-1552,-14,668,164,3
831,2535,2916,-1338,-139,196,66,5
838,2663,3046,-1364,-101,357,67,5
843,2816,3200,-1354,-74,444,68,5
843,2986,3372,-1364,-37,560,69,5
839,3238,28,-509,-239,548,71,5
840,3284,76,-168,-83,423,72,5
199,376,1756,-707,-4,725,262,4
187,376,1759,-699,-9,836,263,4
174,377,1763,-695,-15,951,264,4
160,379,1768,-694,-17,1065,265,4
145,380,1774,-698,-22,1187,266,4
130,381,1781,-704,-20,1303,267,4
113,383,1789,-721,-16,1433,268,4
95,384,1797,-759,-7,1533,269,4
3588,386,1800,-821,-7,319,274,4
93,1782,909,-396,-3,178,120,1
97,1781,905,-311,-2,284,121,1
99,1780,901,-219,-1,365,122,1
99,1779,899,-18,-57,164,123,1
3587,90,1742,-1522,-108,633,125,4
3561,89,1761,-920,-5,1020,127,4
3539,87,1783,-738,-12,1140,129,4
3530,85,1796,-633,-17,1195,130,4
3526,83,1802,-241,-77,582,131,4
3525,82,1806,-69,-54,309,132,4
3524,81,1808,-1,-19,192,133,4
3,83,1799,-13,-2,37,146,4
0,83,1799,-86,-2,33,148,4
0,3573,1762,-47,-2,1047,176,4
0,3573,1776,-54,-6,1181,177,4
0,3573,1806,-72,-14,1339,179,4
123,2841,3596,-545,-1,1117,144,3
768,2594,1953,-2335,-52,616,114,5
780,2705,2067,-2256,-8,755,115,5
758,3316,2691,-2069,-6,1064,120,5
748,3358,2736,-1145,-124,537,121,5
731,3429,2809,-582,-9,309,124,5
726,3443,2824,-476,-13,256,125,5
723,3453,2835,-367,-11,202,126,5
721,3460,2843,-259,-8,143,127,5
719,3465,2847,-151,-8,90,128,5
719,3466,2849,-44,-8,36,129,5
878,2174,4,-112,-1,81,188,5
11,3188,767,-711,-31,1531,128,1
18,3189,807,-933,-19,1547,130,1
670,2613,2700,-83,-1,570,142,5
686,2613,2700,-109,-1,726,144,5
695,2613,2700,-123,-4,808,145,5
705,2613,2700,-137,-2,893,146,5
717,2613,2700,-149,-3,981,147,5
729,2613,2700,-163,-5,1073,148,5
743,2613,2700,-178,-4,1168,149,5
757,2613,2700,-194,-5,1268,150,5
773,2613,2700,-209,-5,1371,151,5
791,2613,2700,-227,-5,1480,152,5
809,2613,2700,-243,-7,1592,153,5
829,2613,2700,-263,-5,1712,154,5
850,2613,2700,-279,-11,1832,155,5
873,2613,2701,-303,-4,1966,156,5
897,2609,2697,-304,-17,2025,157,5
893,881,969,-51,-11,736,158,5
3542,1850,1019,-59,-31,474,59,1
3544,1850,1012,-143,-32,565,60,1
3548,1851,1005,-227,-32,656,61,1
3552,1851,997,-313,-28,749,62,1
3557,1851,988,-401,-21,843,63,1
3564,1852,977,-487,-22,944,64,1
3572,1852,966,-574,-18,1041,65,1
3580,1853,954,-665,-15,1148,66,1
3590,1853,940,-754,-6,1247,67,1
3598,1853,924,-542,-37,1460,68,1
2,1853,905,-129,-1,1725,69,1
3599,3264,3573,-70,-1,98,141,3
3599,3264,3576,-146,-1,216,142,3
39,1686,1839,-444,-4,6,52,4
3372,2372,2698,-92,-7,125,125,6
3374,2371,2699,-169,-16,164,126,6
3378,2371,2699,-204,-16,238,127,6
3382,2371,2700,-227,-12,320,128,6
3388,2371,2700,-257,-10,396,129,6
3394,2371,2700,-296,-9,468,130,6
3401,2370,2699,-342,-10,539,131,6
3410,2370,2699,-400,-4,614,132,6
3419,2370,2700,-450,-3,690,133,6
3430,2370,2700,-500,-3,770,134,6
3441,2370,2700,-552,-5,852,135,6
3454,2370,2700,-606,-4,936,136,6
3468,2370,2700,-661,-5,1024,137,6
3483,2370,2700,-722,-5,1116,138,6
3500,2370,2700,-783,-6,1209,139,6
3518,2370,2700,-848,-5,1309,140,6
3537,2370,2700,-912,-9,1410,141,6
3558,2370,2700,-986,-5,1518,142,6
3580,2369,2700,-1051,-15,1626,143,6
10,2369,2700,-398,-4,563,145,6
18,2369,2700,-161,-1,265,147,6
20,2369,2700,-86,-1,145,148,6
844,2681,1,-6,-2,75,34,5
882,2682,3,-30,-1,886,40,5
894,2687,8,-37,-6,1024,41,5
67,859,274,-995,-60,45,122,3
65,857,262,-1043,-69,127,123,3
62,854,249,-1095,-83,210,124,3
57,852,236,-1151,-90,291,125,3
52,849,223,-1211,-103,375,126,3
45,847,209,-1277,-106,456,127,3
38,844,194,-1349,-115,540,128,3
29,842,178,-1426,-108,618,129,3
19,840,162,-1518,-99,698,130,3
8,839,144,-1612,-70,766,131,3
31,1419,998,-2259,-100,225,198,1
48,1416,979,-2235,-103,373,199,1
64,1413,959,-2228,-90,439,200,1
81,1409,938,-2227,-85,512,201,1
96,1405,917,-2242,-74,595,202,1
108,1399,897,-1885,-151,655,203,1
114,1393,886,-941,-299,404,204,1
118,1388,877,-777,-216,324,205,1
120,1386,870,-595,-93,390,206,1
121,1383,863,-489,-72,350,207,1
122,1381,857,-377,-76,335,208,1
121,1379,852,-239,-75,330,209,1
120,1378,849,-113,-68,313,210,1
117,1377,846,-2,-56,293,211,1
0,3483,1733,-145,-1,689,146,4
0,3483,1742,-170,-2,815,147,4
0,3483,1766,-219,-2,1074,149,4
0,3483,1780,-247,-9,1205,150,4
3599,3482,1803,-18,-17,92,153,4
136,3598,3538,-71,-45,462,127,3
134,3599,3544,-147,-43,555,128,3
132,1,3552,-224,-38,649,129,3
128,2,3561,-305,-23,744,130,3
124,4,3570,-386,-9,838,131,3
112,9,3593,-545,-2,1045,133,3
72,15,14,-1349,-38,450,136,3
38,15,20,-1518,-14,288,138,3
20,15,22,-1620,-6,202,139,3
0,16,0,-46,-5,176,150,3
0,16,0,-39,-1,17,151,3
3048,923,900,-16,-2,6,173,2
3047,924,900,-20,-3,44,174,2
3046,924,900,-9,-2,81,175,2
2704,2432,2991,-105,-17,940,207,2
807,1952,2706,-725,-132,146,27,5
816,1951,2706,-777,-40,205,28,5
868,1945,2699,-1285,-7,336,32,5
885,1947,2701,-1423,-2,363,33,5
899,2844,0,-1155,-3,308,34,5
888,150,905,-347,-1,87,36,5
886,148,903,-213,-1,51,37,5
3599,182,2472,-426,-176,132,97,6
3597,181,2473,-164,-54,158,98,6
813,2854,2841,-835,-107,20,87,5
812,2905,2894,-715,-25,107,88,5
890,1866,1859,-196,-22,43,108,5
2745,757,1,-96,-20,10,177,2
2743,762,3597,-64,-8,177,178,2
2700,759,0,-151,-21,641,184,2
2739,806,2913,-245,-1,982,123,2
2711,935,2784,-295,-26,1242,125,2
2706,2531,1188,-62,-15,1507,126,2
2700,120,0,-4,-1,19,136,2
890,2367,2707,-488,-4,729,79,5
900,3259,0,-441,-6,674,80,5
897,634,975,-94,-5,192,81,5
775,2289,1816,-519,-13,453,122,5
784,2289,1816,-503,-7,574,123,5
875,477,2,-184,-1,198,135,5
898,2043,1568,-14,-5,9,144,5
899,474,0,-61,-10,38,145,5
3591,1917,1197,-1040,-198,251,1,1
1,1916,1196,-748,-24,291,2,1
2724,592,1797,-430,-2,716,91,2
2712,593,1795,-505,-2,835,92,2
