xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
830,2796,2700,245,-7,1446,133,5
848,2796,2700,265,-5,1573,134,5
868,2796,2701,288,-11,1697,135,5
890,2800,2704,307,-3,1837,136,5
895,1081,985,67,-5,290,138,5
0,46,2413,47,-2,572,73,6
0,46,2420,50,-1,630,74,6
0,46,2428,55,-1,691,75,6
0,46,2437,61,-1,753,76,6
0,46,2446,66,-3,820,77,6
0,46,2456,71,-1,889,78,6
0,46,2467,77,-2,961,79,6
0,46,2479,83,-4,1038,80,6
0,46,2492,89,-2,1118,81,6
0,46,2506,97,-4,1201,82,6
0,45,2521,103,-4,1291,83,6
0,45,2537,111,-4,1383,84,6
0,45,2554,118,-5,1482,85,6
0,45,2572,127,-6,1584,86,6
0,45,2591,135,-5,1695,87,6
0,45,2612,145,-8,1806,88,6
0,45,2635,153,-4,1929,89,6
0,45,2658,166,-13,2049,90,6
3599,45,2683,171,-3,2188,91,6
0,45,2705,165,-11,1847,92,6
0,45,2714,100,-7,788,93,6
3599,45,2700,31,-7,20,108,6
3378,3254,1753,778,-22,2,174,4
3386,3255,1748,765,-25,106,175,4
3394,3256,1745,758,-20,215,176,4
3404,3257,1743,753,-20,323,177,4
3413,3257,1742,751,-15,433,178,4
3424,3257,1743,752,-9,544,179,4
3436,3256,1744,758,-8,656,180,4
3448,3255,1747,764,-5,769,181,4
3461,3254,1750,774,-1,885,182,4
3582,3248,1799,1222,-27,1613,189,4
895,997,1005,30,-7,114,50,5
18,637,927,506,-4,855,46,1
10,637,936,377,-8,884,47,1
0,12,1774,0,-1,63,85,4
862,1881,434,804,-43,1120,15,5
854,1701,255,660,-40,1131,16,5
845,1578,131,545,-31,1130,17,5
834,1485,39,416,-38,1152,18,5
810,1447,3599,158,-7,65,23,5
810,1448,1,40,-3,11,24,5
898,3147,1700,336,-1,227,42,5
12,916,899,29,-2,866,72,1
2,916,899,37,-5,877,73,1
3527,171,813,14,-60,253,209,1
3528,170,817,125,-51,316,210,1
3529,169,822,235,-37,383,211,1
3531,168,828,343,-19,453,212,1
3539,166,844,572,-22,580,214,1
3545,164,853,691,-37,637,215,1
3551,163,863,808,-43,701,216,1
3559,161,875,926,-47,776,217,1
3568,160,888,1037,-23,856,218,1
3579,160,898,1209,-18,593,219,1
3595,159,904,1521,-23,45,220,1
3159,2872,1784,1540,-1,331,184,4
3168,2882,1769,1160,-26,450,185,4
3177,2890,1756,1080,-23,481,186,4
3186,2898,1744,982,-21,499,187,4
3196,2904,1734,897,-22,532,188,4
3205,2909,1726,814,-23,559,189,4
3214,2913,1719,734,-20,593,190,4
3224,2916,1713,655,-26,629,191,4
3233,2919,1709,580,-29,669,192,4
3243,2920,1706,507,-30,711,193,4
3253,2921,1705,435,-30,758,194,4
3263,2921,1704,365,-35,802,195,4
3273,2920,1705,297,-34,852,196,4
3284,2918,1706,230,-35,906,197,4
3295,2917,1709,164,-33,962,198,4
3306,2915,1713,98,-29,1020,199,4
3318,2912,1717,34,-27,1084,200,4
3475,2881,1804,241,-4,2024,210,4
3500,2880,1807,432,-12,2129,211,4
3553,2880,1810,609,-4,2270,213,4
3581,2880,1811,686,-3,2350,214,4
8,2879,1806,1205,-19,2076,215,4
19,2879,1800,734,-11,767,216,4
37,2879,1799,66,-3,424,219,4
40,2879,1799,48,-2,270,220,4
3599,2879,1799,10,-1,66,232,4
3599,1684,0,565,-19,83,196,3
847,3364,157,144,-6,418,74,5
894,321,713,955,-2,228,80,5
0,314,2484,366,-4,600,135,6
0,314,2493,409,-2,671,136,6
0,314,2503,454,-2,742,137,6
0,314,2514,500,-5,817,138,6
0,314,2526,547,-3,896,139,6
0,314,2539,598,-4,977,140,6
0,314,2553,649,-5,1062,141,6
0,314,2569,703,-5,1151,142,6
0,314,2585,760,-5,1244,143,6
3599,313,2603,818,-6,1339,144,6
3599,313,2623,880,-5,1442,145,6
0,313,2644,944,-10,1543,146,6
3599,313,2666,1011,-4,1659,147,6
0,313,2690,1080,-17,1763,148,6
0,313,2701,562,-12,820,149,6
32,1433,1799,592,-2,441,221,4
22,1433,1799,703,-3,525,222,4
11,1433,1799,814,-6,606,223,4
3598,1433,1799,153,-9,183,225,4
98,1778,899,126,-50,34,124,1
59,1779,899,879,-5,35,130,1
47,1779,899,1009,-6,40,131,1
34,1779,899,1141,-7,42,132,1
19,1779,899,1280,-3,47,133,1
4,1779,899,1372,-10,42,134,1
3597,1778,898,481,-14,121,135,1
3525,81,1809,75,-9,79,134,4
3381,2686,472,1735,-95,10,113,3
3381,2693,451,1727,-93,39,114,3
3381,2700,430,1721,-94,71,115,3
3383,2707,409,1725,-92,100,116,3
3385,2713,387,1739,-88,132,117,3
3387,2720,366,1755,-84,163,118,3
3390,2727,344,1779,-79,195,119,3
3394,2734,322,1807,-72,227,120,3
3398,2741,300,1844,-65,261,121,3
3403,2748,277,1885,-57,294,122,3
3409,2755,254,1935,-47,331,123,3
3416,2762,230,1988,-38,366,124,3
3423,2770,206,2052,-27,405,125,3
3431,2777,182,2117,-17,443,126,3
3440,2784,157,2196,-5,485,127,3
144,2845,5,60,-3,291,148,3
3581,2844,0,26,-2,120,172,3
827,3310,2683,1174,-1,732,143,5
845,3322,2694,1274,-3,811,144,5
864,3331,2704,1450,-25,813,145,5
884,3342,2715,1606,-11,835,146,5
898,1510,883,1316,-5,632,147,5
891,1562,935,541,-6,225,148,5
899,626,0,40,-1,5,158,5
3453,3212,642,41,-46,39,109,1
3455,3212,642,62,-44,120,110,1
3457,3211,644,83,-42,202,111,1
3460,3210,646,104,-39,284,112,1
3464,3209,648,130,-49,367,113,1
3468,3207,651,156,-57,450,114,1
3474,3206,654,181,-64,534,115,1
3480,3204,659,207,-69,621,116,1
3487,3202,663,233,-73,709,117,1
3496,3201,668,263,-83,800,118,1
3505,3198,674,292,-91,892,119,1
3515,3196,680,321,-95,987,120,1
3526,3194,687,354,-104,1086,121,1
3538,3192,695,385,-109,1186,122,1
3552,3190,703,420,-117,1293,123,1
3566,3188,712,452,-117,1399,124,1
3582,3186,721,479,-109,1519,125,1
3598,3484,3596,1104,-18,388,1,3
5,3484,3598,535,-1,368,2,3
3599,3484,0,34,-1,0,11,3
3542,1850,1032,189,-9,202,56,1
3541,1850,1029,107,-20,293,57,1
3541,1850,1024,24,-28,383,58,1
1,1853,893,127,-4,219,71,1
0,1853,893,106,-4,67,72,1
45,1684,1808,10,-6,713,58,4
41,1683,1800,185,-56,725,59,4
34,1682,1797,595,-21,436,60,4
13,1682,1795,922,-7,242,62,4
2,1682,1796,982,-5,104,63,4
0,32,895,53,-2,886,153,1
0,32,901,15,-6,484,154,1
0,32,904,14,-6,251,155,1
3599,842,3587,731,-2,74,149,3
0,842,3597,809,-6,76,150,3
48,1044,899,17,-3,91,144,1
45,1044,899,54,-1,220,145,1
3599,1044,900,219,-5,817,151,1
3596,1043,899,28,-2,23,153,1
114,1376,845,124,-49,279,212,1
110,1375,844,249,-43,267,213,1
105,1375,845,379,-28,264,214,1
99,1375,847,504,-9,260,215,1
0,1380,900,713,-2,344,224,1
134,3597,3522,225,-29,87,123,3
136,3597,3524,151,-37,182,124,3
137,3597,3528,77,-42,275,125,3
137,3597,3532,2,-44,368,126,3
3596,17,3590,437,-7,13,147,3
0,16,3593,292,-8,239,148,3
1,16,3597,81,-8,394,149,3
2802,924,900,76,-1,1765,202,2
2758,923,900,86,-5,2000,204,2
2707,916,907,97,-16,2257,206,2
3596,181,2478,107,-7,228,100,6
3598,181,2482,221,-1,253,101,6
0,181,2507,195,-8,641,105,6
0,181,2515,225,-7,729,106,6
3599,181,2525,260,-4,816,107,6
3599,181,2536,296,-2,905,108,6
3599,180,2548,328,-5,998,109,6
3599,180,2561,360,-4,1096,110,6
3599,180,2576,393,-5,1197,111,6
0,180,2592,426,-5,1304,112,6
3599,180,2609,461,-6,1412,113,6
3599,180,2627,498,-5,1528,114,6
3599,180,2647,537,-10,1643,115,6
3599,180,2668,576,-4,1772,116,6
0,180,2691,620,-17,1890,117,6
0,179,2702,325,-12,822,118,6
2921,1306,118,3133,-37,943,0,2
2879,1285,143,3275,-448,1489,1,2
2844,1207,219,3272,-447,1487,2,2
2813,1083,341,3269,-447,1486,3,2
2790,885,536,3265,-447,1484,4,2
2783,613,806,3262,-446,1483,5,2
2795,358,1059,3259,-446,1481,6,2
2821,185,1230,3256,-445,1480,7,2
3014,3254,1815,687,-3,139,25,2
3021,3261,1807,712,-8,36,26,2
3027,3266,1800,627,-19,62,27,2
3033,3268,1797,475,-15,183,28,2
3038,3268,1797,372,-4,260,29,2
2708,1470,3595,180,-2,116,85,2
2703,1470,3595,300,-4,196,86,2
849,3581,3572,380,-2,969,99,5
858,79,70,833,-1,621,100,5
870,182,175,1070,-25,361,101,5
0,208,1800,85,-10,346,179,4
2701,2824,1534,8,-35,172,185,2
3483,2766,2700,94,-4,800,87,6
3494,2766,2700,105,-3,913,88,6
3505,2766,2700,118,-4,1029,89,6
3519,2766,2700,132,-5,1149,90,6
3533,2765,2700,147,-6,1271,91,6
3549,2765,2700,162,-6,1399,92,6
3567,2765,2700,178,-9,1526,93,6
3586,2765,2700,192,-3,1666,94,6
7,2765,2700,71,-1,623,96,6
2708,2621,1098,58,-29,356,127,2
590,2862,0,139,-2,480,51,5
611,2862,0,184,-1,632,54,5
619,2862,0,199,-3,687,55,5
628,2862,0,216,-1,745,56,5
637,2862,0,234,-1,806,57,5
648,2862,0,252,-3,869,58,5
659,2862,0,271,-2,937,59,5
671,2862,0,292,-2,1007,60,5
684,2861,0,314,-4,1082,61,5
698,2861,0,336,-3,1161,62,5
713,2861,0,360,-4,1244,63,5
729,2861,0,385,-4,1331,64,5
746,2861,0,412,-5,1424,65,5
764,2861,0,440,-5,1519,66,5
783,2861,0,469,-5,1623,67,5
804,2861,0,501,-8,1728,68,5
826,2861,0,533,-4,1845,69,5
849,2861,0,569,-12,1958,70,5
874,2862,1,602,-3,2090,71,5
899,2860,0,630,-21,2152,72,5
889,992,1732,126,-11,780,73,5
880,1045,1785,162,-1,339,75,5
2719,2911,1789,189,-12,505,97,2
2700,1101,0,11,-9,59,109,2
2700,1101,0,18,-10,28,110,2
179,1450,939,145,-3,54,139,1
177,1449,939,143,-7,175,140,1
173,1449,937,141,-10,296,141,1
169,1448,934,140,-12,418,142,1
164,1446,929,139,-13,540,143,1
159,1445,924,138,-8,663,144,1
152,1443,917,137,-6,787,145,1
136,1439,901,217,-17,981,147,1
125,1436,898,641,-152,813,148,1
111,1434,897,872,-46,794,149,1
81,1434,897,1131,-14,756,151,1
64,1435,899,1251,-12,757,152,1
25,1435,900,1425,-7,1035,154,1
588,2866,0,144,-2,482,52,5
608,2866,0,188,-1,631,55,5
617,2866,0,204,-3,685,56,5
625,2866,0,221,-1,742,57,5
635,2866,0,239,-1,802,58,5
645,2866,0,258,-3,864,59,5
657,2866,0,277,-2,931,60,5
668,2866,0,298,-2,1000,61,5
681,2866,0,320,-4,1074,62,5
695,2866,0,343,-3,1152,63,5
710,2865,0,367,-4,1234,64,5
726,2866,0,393,-4,1320,65,5
743,2865,0,420,-5,1412,66,5
761,2865,0,448,-5,1506,67,5
780,2865,0,478,-5,1609,68,5
800,2865,0,510,-7,1713,69,5
822,2865,0,543,-5,1828,70,5
846,2865,0,579,-11,1940,71,5
870,2866,1,613,-3,2071,72,5
896,2861,3596,643,-19,2144,73,5
893,867,1602,106,-13,822,74,5
10,1915,1154,428,-31,496,11,1
6,1915,1147,537,-21,530,12,1
3598,1915,1107,149,-15,1003,16,1
3599,1916,1094,166,-1,1091,17,1
0,1916,1081,216,-3,1178,18,1
0,1916,1066,259,-1,1265,19,1
0,1916,893,96,-21,774,28,1
0,1916,886,82,-2,231,30,1
0,1916,885,41,-1,91,31,1
